0	4	8	12	16	20	24	28	32	36	40	44	48	52	56	60	64	68	72	76
184	326	489	224	216	691	661	568	393	357	322	485	716	191	197	293	206	244	199	197
184	326	489	224	216	691	661	568	393	357	322	485	806	198	238	284	211	265	203	199
184	326	489	224	216	691	661	568	570	558	587	679	938	353	407	436	291	335	230	191
184	326	489	224	216	691	661	568	570	558	587	679	938	353	407	555	408	482	346	362
184	326	489	224	216	691	661	568	570	558	587	731	1049	437	497	550	424	474	NA	NA
184	326	489	224	216	691	661	568	570	558	587	731	1049	437	497	550	424	512	327	428
184	326	489	224	216	691	661	568	570	558	587	731	1049	437	497	550	424	512	327	549
184	326	489	224	216	691	661	568	570	558	587	731	1049	437	616	688	555	639	NA	NA
184	326	489	224	216	829	820	752	682	675	717	892	1210	588	681	744	662	766	637	656
184	326	489	224	216	829	820	752	682	675	717	892	1210	588	681	744	662	777	612	634
184	326	489	224	216	829	820	752	682	675	717	892	1210	696	786	879	766	843	745	769
184	326	489	224	216	829	820	752	682	675	717	892	1210	696	786	879	806	842	781	838
184	326	489	224	216	829	820	752	682	675	818	1055	1393	805	896	994	903	1014	NA	NA
185	205	318	153	171	449	497	428	259	209	211	251	510	NA	NA	NA	NA	NA	NA	NA
185	205	482	210	191	696	662	620	496	401	393	511	773	220	220	233	230	NA	NA	NA
185	205	482	210	191	696	662	620	496	451	434	540	772	217	219	231	NA	NA	NA	NA
185	205	482	210	191	696	662	620	496	451	434	540	772	227	NA	NA	NA	NA	NA	NA
185	205	482	210	191	696	788	741	636	628	636	751	1039	383	373	365	258	NA	NA	NA
185	205	482	210	191	696	788	741	636	628	636	751	1095	416	466	NA	NA	NA	NA	NA
185	205	482	210	191	696	788	741	636	628	636	751	1095	424	NA	NA	NA	NA	NA	NA
186	160	277	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
186	213	372	163	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
187	21	297	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
188	62	228	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
189	216	386	116	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
189	231	412	124	140	446	367	247	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
190	364	381	142	160	596	587	504	370	370	382	494	805	188	288	344	207	274	201	203
190	364	381	142	160	596	587	504	370	370	382	494	805	188	332	393	292	325	191	NA
190	364	381	142	160	596	587	504	370	370	382	494	805	188	332	393	292	325	194	193
190	364	381	142	160	596	587	504	370	370	382	623	931	338	488	524	392	494	411	399
190	364	381	142	160	596	587	504	370	370	382	623	931	338	488	524	435	495	363	363
190	364	381	142	160	596	587	504	455	459	507	644	990	452	523	568	452	542	412	389
190	364	381	142	160	596	587	504	455	459	507	644	990	452	523	713	596	708	665	685
190	364	381	142	160	596	587	504	455	459	507	644	990	452	523	713	596	708	666	NA
190	364	381	142	160	596	587	504	455	459	507	803	1170	617	728	822	731	841	743	745
190	364	381	142	160	596	587	504	455	459	507	803	1170	617	728	829	755	881	828	837
190	364	381	142	160	715	678	609	513	543	610	886	1161	628	787	907	784	958	811	807
190	364	381	142	160	715	678	609	513	543	610	886	1161	628	787	907	850	986	900	947
190	364	381	142	160	715	678	609	513	543	610	886	1348	804	947	1083	971	1091	1036	1104
190	364	381	142	160	715	678	609	513	543	610	886	1348	804	947	1083	1038	1180	1106	1155
190	364	381	142	160	715	678	609	513	543	610	886	1348	804	947	1083	1038	1180	1106	1245
190	364	381	142	160	715	678	609	513	595	660	903	1228	677	828	929	851	909	NA	NA
190	364	381	142	160	715	678	609	513	595	660	903	1228	677	828	993	897	1007	904	923
190	364	381	142	160	715	678	609	513	595	660	903	1400	869	1039	1154	1094	1220	1135	1238
190	364	381	142	160	715	678	609	513	595	660	903	1400	869	1048	1187	1113	1251	NA	NA
190	364	666	415	399	874	821	763	703	740	857	1114	1491	980	1146	1274	1198	1336	1251	1387
190	364	666	415	399	874	821	763	703	740	857	1114	1491	980	1146	1274	1220	NA	NA	NA
190	364	666	415	399	874	821	763	703	740	857	1114	1530	1017	1194	1323	1245	NA	NA	NA
190	364	666	415	399	874	821	763	703	740	857	1114	1530	1017	1194	1323	1281	NA	NA	NA
190	364	666	415	399	874	821	763	703	820	916	1149	1506	1002	1145	1244	1184	1327	1255	1417
190	364	666	415	399	874	821	763	703	820	916	1149	1506	1002	1145	1339	1276	NA	NA	NA
190	364	666	415	399	1002	984	908	860	917	1010	1268	1649	1132	NA	NA	NA	NA	NA	NA
190	364	666	415	399	1002	984	908	860	917	1010	1268	1681	1141	NA	NA	NA	NA	NA	NA
190	364	666	415	399	1002	984	908	860	963	1066	1295	1671	1135	NA	NA	NA	NA	NA	NA
191	198	325	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
192	27	237	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
193	220	375	34	29	504	351	30	27	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
193	220	416	35	30	421	30	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
193	220	416	35	30	421	393	220	261	30	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
194	195	331	102	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
195	196	363	125	141	523	430	324	150	156	154	151	489	NA	NA	NA	NA	NA	NA	NA
195	196	363	125	141	523	430	324	150	156	154	151	541	156	164	168	NA	NA	NA	NA
195	196	363	125	141	523	430	324	280	279	257	382	659	151	159	158	164	165	165	162
195	196	363	125	141	523	430	324	280	279	257	382	659	151	159	282	168	NA	NA	NA
195	196	363	125	141	523	430	324	280	279	257	612	769	NA	NA	NA	NA	NA	NA	NA
195	196	363	125	141	523	430	324	280	279	257	612	900	371	452	486	345	434	304	165
195	196	363	125	141	523	487	361	289	148	146	319	597	147	153	162	165	163	NA	NA
195	196	363	125	141	523	487	361	289	376	355	567	845	310	331	NA	NA	NA	NA	NA
195	196	363	125	141	523	487	361	289	376	355	567	845	310	472	511	344	164	160	157
195	196	363	130	147	574	503	405	309	368	379	569	796	234	325	364	264	374	176	171
195	196	363	130	147	574	503	405	309	368	379	569	1076	547	676	700	612	707	NA	NA
195	196	363	130	147	574	503	418	328	345	356	NA	NA	NA	NA	NA	NA	NA	NA	NA
195	196	363	130	147	574	503	418	328	367	401	622	937	381	521	596	475	NA	NA	NA
196	204	311	129	143	492	432	278	154	157	152	148	424	NA	NA	NA	NA	NA	NA	NA
196	204	311	129	143	492	432	278	154	157	152	153	400	NA	NA	NA	NA	NA	NA	NA
196	204	311	129	143	492	432	278	301	318	368	408	689	166	247	289	181	175	178	172
196	204	311	129	143	492	432	278	301	318	368	408	689	166	247	289	186	178	184	181
196	204	311	129	143	492	432	278	301	318	368	591	889	351	386	463	305	452	241	249
196	204	311	129	143	492	432	278	301	318	368	591	889	351	538	614	465	578	374	341
196	204	311	129	143	492	432	278	301	318	368	591	889	351	538	614	465	578	517	450
196	204	414	138	156	595	560	471	392	449	495	730	1078	557	695	730	613	NA	NA	NA
196	204	414	138	156	595	560	471	392	449	495	730	1148	616	755	853	736	875	NA	NA
196	204	414	138	156	595	560	471	392	458	496	742	1036	538	688	794	650	795	672	629
196	204	414	138	156	595	560	471	392	458	496	742	1036	538	688	794	650	795	797	747
196	204	414	138	156	595	560	471	392	458	496	742	1200	705	874	1000	930	1057	NA	NA
196	204	414	138	156	595	560	471	392	458	496	742	1200	705	874	1017	935	1058	940	974
196	204	414	138	156	595	560	471	392	458	496	742	1200	705	874	1017	935	1058	949	941
196	204	414	138	156	595	571	470	319	331	346	493	815	259	343	423	245	330	195	NA
196	204	414	138	156	595	571	470	319	331	346	493	815	259	343	423	245	330	493	504
196	204	414	138	156	595	571	470	319	331	346	493	815	372	473	504	391	493	395	342
196	204	414	138	156	595	571	470	319	331	346	493	815	372	473	504	391	493	438	417
196	204	414	138	156	595	571	470	319	331	346	587	883	296	422	464	306	444	345	200
196	204	414	138	156	595	571	470	511	556	586	801	1159	641	761	753	648	748	622	574
196	204	414	138	156	595	571	470	511	556	586	801	1159	641	761	906	847	926	826	725
196	204	414	138	156	595	571	470	511	556	586	801	1159	641	761	906	847	926	826	884
196	204	414	138	156	595	571	470	511	556	586	814	1181	607	717	781	701	880	716	713
196	204	414	138	156	595	571	470	511	556	586	814	1181	607	717	781	724	855	730	768
196	204	414	138	156	595	571	470	511	556	586	814	1181	607	863	956	849	1012	890	929
196	204	414	138	156	595	571	470	511	556	586	814	1181	607	863	956	849	1013	914	914
197	218	395	143	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
198	236	408	13	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
199	40	259	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
200	201	341	78	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
201	197	317	141	158	516	425	300	167	281	331	579	929	451	NA	NA	NA	NA	NA	NA
201	197	317	141	158	516	425	300	167	281	331	579	929	482	NA	NA	NA	NA	NA	NA
201	197	317	141	158	516	425	503	401	494	558	802	1131	656	827	910	820	NA	NA	NA
201	197	317	141	158	516	425	503	401	494	558	802	1249	738	NA	NA	NA	NA	NA	NA
202	227	407	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
202	227	407	9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
203	248	415	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
204	256	424	28	24	486	330	31	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
205	202	350	95	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
206	255	423	17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
207	48	271	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
207	319	469	38	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
208	221	417	48	43	452	256	62	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
208	221	417	48	43	452	384	217	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
208	346	561	270	48	581	481	342	54	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
208	346	561	270	48	581	481	383	64	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
208	346	561	270	271	717	621	468	221	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
208	346	561	270	271	717	621	468	373	60	289	59	312	NA	NA	NA	NA	NA	NA	NA
209	193	339	54	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
210	235	427	83	88	464	353	107	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
210	235	427	83	88	464	353	306	110	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
210	235	427	83	90	577	493	376	109	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
210	315	546	245	189	612	422	276	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
210	315	546	245	189	612	632	478	239	99	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
211	207	360	87	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
211	207	531	220	91	508	469	385	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
211	207	531	220	91	508	659	605	333	86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
212	230	391	96	102	578	520	429	108	257	105	103	393	NA	NA	NA	NA	NA	NA	NA
212	230	391	96	102	578	520	429	108	257	105	103	714	103	235	276	106	254	265	103
212	230	391	96	102	578	520	429	108	257	105	352	583	112	118	116	NA	NA	NA	NA
212	230	391	96	102	578	520	535	460	425	499	657	961	365	486	517	428	572	441	NA
212	230	391	96	102	578	520	535	460	425	499	657	961	365	592	607	89	665	NA	NA
212	230	391	96	102	578	520	535	460	425	499	657	961	365	745	759	668	787	662	NA
212	230	391	96	102	578	520	535	460	425	499	657	961	365	745	759	668	898	777	894
212	259	433	100	111	566	508	417	256	122	120	259	140	NA	NA	NA	NA	NA	NA	NA
212	259	433	100	111	566	508	417	256	122	120	259	528	111	119	119	116	113	NA	NA
212	259	433	100	111	566	508	516	397	384	452	546	811	283	323	389	237	359	111	108
212	259	433	100	111	566	508	516	397	384	452	546	811	283	561	572	498	595	464	544
213	242	443	147	165	567	561	446	191	203	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
213	242	443	147	165	567	561	446	337	207	207	215	464	NA	NA	NA	NA	NA	NA	NA
213	242	443	193	161	624	554	473	287	200	204	207	290	NA	NA	NA	NA	NA	NA	NA
214	245	398	52	44	441	345	56	52	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
214	245	398	52	44	541	411	262	45	48	48	45	249	NA	NA	NA	NA	NA	NA	NA
214	245	513	180	39	576	419	321	38	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
214	245	513	180	39	576	419	321	230	38	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
214	245	513	180	39	576	595	526	349	46	36	36	268	NA	NA	NA	NA	NA	NA	NA
214	245	513	180	39	576	595	526	349	46	37	38	277	NA	NA	NA	NA	NA	NA	NA
215	257	452	51	42	482	339	57	47	56	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
215	257	452	51	42	482	479	352	44	49	43	43	47	NA	NA	NA	NA	NA	NA	NA
215	267	465	57	51	531	398	286	60	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
215	267	465	57	51	531	499	364	57	57	54	54	322	NA	NA	NA	NA	NA	NA	NA
215	267	465	57	51	531	499	364	57	65	64	NA	NA	NA	NA	NA	NA	NA	NA	NA
216	210	378	101	112	592	494	357	121	119	121	120	NA	NA	NA	NA	NA	NA	NA	NA
216	210	400	99	109	498	396	221	114	114	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
216	210	400	99	109	498	396	221	335	277	266	110	133	NA	NA	NA	NA	NA	NA	NA
216	210	400	99	109	498	396	221	335	277	266	351	NA	NA	NA	NA	NA	NA	NA	NA
217	224	411	117	131	476	380	267	147	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
217	224	411	117	131	476	380	291	144	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
217	224	411	215	138	656	591	451	270	160	157	152	282	NA	NA	NA	NA	NA	NA	NA
217	224	411	215	138	656	591	451	270	160	160	160	326	NA	NA	NA	NA	NA	NA	NA
218	261	429	148	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
219	154	244	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
220	206	326	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
221	280	477	173	226	639	532	375	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
222	91	306	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
222	294	454	82	82	507	357	86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
222	294	454	82	82	514	388	93	85	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
223	209	343	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
224	252	448	123	139	501	431	295	158	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
224	252	448	123	139	584	496	394	165	172	174	172	188	NA	NA	NA	NA	NA	NA	NA
225	265	449	152	170	648	606	564	456	428	412	570	835	281	281	NA	NA	NA	NA	NA
225	265	449	152	170	648	606	564	456	428	412	570	870	243	363	290	228	211	NA	NA
225	265	449	152	170	648	606	564	464	439	324	473	747	210	213	226	224	238	217	217
225	265	449	152	170	648	606	564	464	439	324	473	747	210	213	226	226	216	NA	NA
225	265	449	152	170	648	606	564	464	439	635	790	1094	382	441	443	307	378	NA	NA
225	265	449	152	170	648	606	564	464	439	635	790	1094	518	525	591	510	NA	NA	NA
225	265	449	152	170	753	775	728	615	570	621	841	1163	484	605	NA	NA	NA	NA	NA
225	265	449	152	170	753	775	728	615	570	621	841	1163	659	NA	NA	NA	NA	NA	NA
225	265	449	152	170	753	775	728	615	742	803	1003	1343	767	NA	NA	NA	NA	NA	NA
226	191	287	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
227	237	403	25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
227	237	467	16	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
228	239	359	71	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
228	239	419	62	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
229	232	371	149	166	548	439	350	252	325	361	633	1020	476	697	783	712	771	NA	NA
229	232	371	149	166	548	439	350	252	325	361	633	1020	476	697	783	917	1048	NA	NA
229	232	371	149	166	548	439	350	252	325	361	667	1079	608	789	880	816	1070	NA	NA
229	232	371	149	166	548	439	350	385	438	508	798	1211	744	960	1134	1049	1221	NA	NA
229	232	371	149	166	548	439	350	385	438	508	840	1316	806	1014	1161	1077	NA	NA	NA
229	232	371	149	166	548	515	434	295	358	384	624	1008	453	604	732	590	NA	NA	NA
229	232	371	149	166	548	515	434	295	358	384	624	1008	453	604	835	738	844	NA	NA
229	232	371	149	166	548	515	434	295	358	520	789	1215	724	907	1079	1001	NA	NA	NA
229	232	371	149	166	548	515	434	295	358	520	789	1215	724	966	1043	978	NA	NA	NA
229	232	371	149	166	548	515	434	504	564	649	915	1312	756	929	1058	977	1127	NA	NA
229	232	371	149	166	548	515	434	504	564	649	915	1312	756	929	1058	989	1141	986	981
229	232	371	149	166	548	515	434	504	564	649	915	1312	756	929	1058	989	1141	986	1076
229	232	371	149	166	548	515	434	504	564	649	915	1312	850	1038	1160	1076	1208	1125	1174
229	232	371	149	166	548	515	434	504	564	649	915	1312	850	1038	1160	1076	1208	1125	1335
229	232	371	149	166	548	515	434	504	564	649	915	1312	850	1038	1160	1085	1246	1134	1206
229	232	371	149	166	548	515	434	504	564	649	965	1401	905	1090	1237	1167	NA	NA	NA
229	232	371	149	166	548	515	434	504	564	649	965	1401	905	1090	1237	1171	NA	NA	NA
229	232	371	155	174	610	544	533	420	429	528	851	1296	1010	NA	NA	NA	NA	NA	NA
229	232	371	155	174	610	544	533	420	429	528	893	NA	NA	NA	NA	NA	NA	NA	NA
229	232	371	155	174	610	544	533	420	724	819	1139	1541	NA	NA	NA	NA	NA	NA	NA
229	232	371	155	174	610	663	583	521	569	686	966	1332	897	940	NA	NA	NA	NA	NA
229	232	371	155	174	610	663	583	521	569	686	966	1332	897	1115	NA	NA	NA	NA	NA
229	232	371	155	174	610	663	583	521	569	686	966	1488	1018	1175	NA	NA	NA	NA	NA
230	246	338	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
230	246	422	165	182	461	364	292	209	222	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
231	243	368	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
232	270	440	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
233	200	302	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
234	272	428	103	114	490	366	233	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
234	272	428	103	114	490	366	251	131	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
234	272	548	233	121	621	533	392	142	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
234	272	548	233	121	621	533	426	134	143	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
235	264	458	121	136	535	454	304	163	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
235	264	458	121	136	545	459	299	160	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
235	264	458	121	136	545	459	492	286	169	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
235	282	487	170	128	515	453	303	153	158	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
235	282	487	170	128	668	597	484	236	142	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
235	282	487	170	128	668	597	484	414	235	143	292	252	NA	NA	NA	NA	NA	NA	NA
235	282	487	170	128	668	597	484	414	235	143	292	450	NA	NA	NA	NA	NA	NA	NA
236	244	382	14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
237	238	388	18	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
238	286	492	19	17	406	207	22	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
238	286	505	27	22	462	267	32	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
239	287	441	32	27	589	418	25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
239	287	441	32	27	589	418	415	211	18	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
239	312	468	29	26	487	263	26	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
239	312	468	29	26	487	477	308	18	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
240	262	453	59	49	530	448	281	56	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
240	262	453	59	49	530	448	442	254	47	40	42	50	NA	NA	NA	NA	NA	NA	NA
240	262	453	59	49	530	448	442	254	47	57	57	323	NA	NA	NA	NA	NA	NA	NA
240	262	453	59	49	530	448	442	254	47	253	275	466	NA	NA	NA	NA	NA	NA	NA
240	262	453	59	54	617	506	397	51	52	46	44	51	NA	NA	NA	NA	NA	NA	NA
240	262	453	59	54	617	506	397	51	52	243	310	504	NA	NA	NA	NA	NA	NA	NA
241	217	340	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
242	269	459	132	150	585	514	409	170	181	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
242	269	459	132	153	547	489	360	175	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
243	251	421	161	180	558	546	459	310	251	225	266	NA	NA	NA	NA	NA	NA	NA	NA
243	251	421	161	180	558	546	459	310	261	228	NA	NA	NA	NA	NA	NA	NA	NA	NA
244	266	431	8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
245	293	511	64	62	458	320	83	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
246	291	512	203	80	652	584	509	288	96	255	331	486	NA	NA	NA	NA	NA	NA	NA
246	291	512	203	80	652	584	509	288	96	255	331	632	NA	NA	NA	NA	NA	NA	NA
246	291	512	203	80	652	653	566	389	253	88	88	280	NA	NA	NA	NA	NA	NA	NA
246	291	512	203	80	652	653	566	389	253	274	100	404	NA	NA	NA	NA	NA	NA	NA
246	291	517	202	72	618	511	449	273	85	83	84	391	NA	NA	NA	NA	NA	NA	NA
246	291	517	202	72	618	583	507	362	75	71	70	285	NA	NA	NA	NA	NA	NA	NA
246	291	517	202	72	618	583	507	362	75	71	323	467	NA	NA	NA	NA	NA	NA	NA
246	291	517	202	72	618	583	507	466	304	239	75	365	NA	NA	NA	NA	NA	NA	NA
247	241	361	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
248	276	456	107	120	622	471	390	136	136	133	130	152	NA	NA	NA	NA	NA	NA	NA
248	276	456	107	120	622	635	537	404	242	142	141	397	NA	NA	NA	NA	NA	NA	NA
248	276	456	107	120	622	635	537	404	242	142	280	437	NA	NA	NA	NA	NA	NA	NA
248	276	456	107	120	622	635	537	404	445	423	504	694	133	142	142	NA	NA	NA	NA
249	250	380	111	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
249	250	380	118	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
250	253	447	120	133	594	539	427	240	152	151	150	175	163	169	173	NA	NA	NA	NA
250	253	447	120	133	594	539	485	354	298	283	343	508	NA	NA	NA	NA	NA	NA	NA
250	253	447	222	212	703	648	538	405	377	357	475	670	155	163	610	444	473	309	163
250	253	447	222	212	703	648	658	552	538	505	631	873	NA	NA	NA	NA	NA	NA	NA
251	288	483	37	32	480	300	46	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
251	288	483	37	32	480	392	244	34	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
251	288	560	231	35	575	408	231	35	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
251	288	560	231	35	575	538	389	42	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
252	289	499	214	67	695	603	546	499	452	431	66	71	NA	NA	NA	NA	NA	NA	NA
252	289	499	214	67	695	603	546	499	452	431	66	864	NA	NA	NA	NA	NA	NA	NA
253	306	500	89	101	459	361	124	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
254	229	323	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
255	260	420	131	148	546	460	359	143	149	149	415	734	258	152	154	NA	NA	NA	NA
255	260	420	131	148	546	460	359	300	388	378	568	909	420	NA	NA	NA	NA	NA	NA
255	260	420	176	134	632	534	404	279	316	321	459	755	270	NA	NA	NA	NA	NA	NA
255	260	420	176	134	632	534	404	279	316	321	459	755	286	NA	NA	NA	NA	NA	NA
255	260	420	176	134	632	534	404	279	316	321	630	963	433	NA	NA	NA	NA	NA	NA
256	283	439	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
257	247	353	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
258	304	515	213	58	672	588	469	379	285	235	274	410	NA	NA	NA	NA	NA	NA	NA
258	304	515	213	58	672	588	469	379	285	235	276	421	NA	NA	NA	NA	NA	NA	NA
259	290	498	201	59	646	567	461	340	64	58	58	360	NA	NA	NA	NA	NA	NA	NA
259	290	498	201	59	646	567	461	340	64	58	58	494	NA	NA	NA	NA	NA	NA	NA
259	290	498	201	59	646	609	554	431	295	280	284	505	NA	NA	NA	NA	NA	NA	NA
259	290	498	201	59	646	609	554	431	407	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
260	300	484	167	65	505	385	232	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
260	300	545	232	66	582	464	310	83	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
260	300	545	232	66	582	610	452	217	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
261	268	462	92	96	629	570	502	315	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
261	268	462	92	96	629	570	502	588	104	315	456	704	NA	NA	NA	NA	NA	NA	NA
